//¨¬?¨ùo¢¬i	CN¡¾U¢¬iA¨£	AI¡Æ©ªAo¢¥E	Eu	A¨ù¡¤A	©öIA¢¬	Ao¢¥E	¢¬iA©¬¡¤u	©ö©¡¨úiA©÷(E¢¬CC)	A¨úA¡¤	E¡ÌAu¨ù¨¬	¨ù¨¬¨¬¡Æ	¡¤©ö¨¬¡×	¨¬nCa¡¤©ö¨¬¡×	A¨Ï¡¾a	¥ìi¡¾¨­	¨¡AA¡À	A¡ì¢¬¡Ì¢¬¢ÒA?©ö¡ì	¡íc¢¯eA?©ö¡ì	AuAoCa¥ì¢¯©öY¡Æ©¡	AO¨ùOA¢¬¡ÆYA¢®	AO¢¥eA¢¬¡ÆYA¢®	¡Æ©ª¡ÆY1(¡¾a¨¬¡í)	¡Æ©ª¡ÆY2(¡¾a¨¬¡í)	¡Æ©ª¡ÆY3(¨¡?¨ùo)	¡Æ¢®¡¤I¡Æ¢®A©¬A¢®	CA¡¤©öAO¨ùO¥ì¥ì	¡íc¨ù¡¾¡Æ¢®A©¬A¢®	Ai¢¬¡Ì¡¾a¡Æ¢®A©¬A¢®	¡Æ¢®¨ö¢¯ ¨¬nA©÷	¢¬O¢¬¢ç ¨¬nA©÷	¨¡E ¨¬nA©÷	¢¥U¢¬¢ç ¨¬nA©÷	¡Æ©ª¡ÆY¨ùO¥ì¥ì	Ac¡Æ©ª¡ÆY¨ùO¥ì¥ì	HP¨¬¢¬¢¯I	MP¨¬¢¬¢¯I	A©¬¡Æ¢®©ö©¡¨úiA¢®	¢¬¢Ò¢¬©£¥ì¥ì	¡Æ©¡¥ì¥ì	A©¬¡Æ¢®¡Æ©ª¡ÆY¨ùO¥ì¥ìAuCI	¢¬o¨ö¨¬AI ¨ùO¨ù¨¬	¨ùO¨ù¨¬¡Æ¨£	¡¤©ö¨¬¡× on off	AI¥ì¢¯¨ùO¥ì¥ì	¡ÆAAOAo¢¯¨£	¨¬nCaA?©ö¡ì	©øoAI¢ÒU¡¾a	¢¬O¢¬¢ç¢ÒU¡¾a	A¢Ò¡¤AA?©ö¡ì	¢¬¢Ò©öyAuC¡¿	Au¡¾aAuC¡¿	¨¬OAuC¡¿	©öU¢Ò¡ÀAuC¡¿	©ö¡ÆAuC¡¿	¢Ò¡ÍAuC¡¿	A|¡Æ©ª¡¾Y¨ú¡¿	A|¡Æ©ªAc¡¤a	Ac¡¤a¨úc	Ac¡¤aAAAy¥ì¥ì	¨öAA¨ùA?Ao¨öA¡Æ¡Ì	¨ú¨¡AIAU¡íy¨ù¨¬¨¬¢¬A¢´¡Æ¨£	¡Æ©¡CeA¢®	¨¬nCa¡Æ©¡CeA¢®	¢¬o¡íoAA	A©¬¡Æ¢®¢¥E¡¤A	A¡¿A¨öA?©ö¡ì	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö1	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö2	A¡¿¢¥AE¢¯¡ÆuA¨ö1	A¡¿¢¥AE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö1	CCC¨ªE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö3	©ö©¡¡ÆuE¢¯¡ÆuA¨ö1	©ö©¡¡ÆuE¢¯¡ÆuA¨ö2	CN¡¾U¨ù©ø¢¬i	AaCoAo¢¯¨£	NPC ¢¬¢ÒA¨Ï	¢¬¢Ò¥ìa¢¬¢ç¡Æ¡Í¨¡¡ÀAI¨¡¢ç
//dwID	szName	dwAI	dwStr	dwSta	dwDex	dwInt	dwHR	dwER	dwRace	dwBelligerence	dwGender	dwLevel	dwFilghtLevel	dwSize	dwClass	bIfPart	dwKarma	dwUseable	dwActionRadius	dwAtkMin	dwAtkMax	dwAtk1	dwAtk2	dwAtk3	dwHorizontalRate	dwVerticalRate	dwDiagonalRate	dwThrustRate	dwChestRate	dwHeadRate	dwArmRate	dwLegRate	dwAttackSpeed	dwReAttackDelay	dwAddHp	dwAddMp	dwNaturealArmor	nAbrasion	nHardness	dwAdjAtkDelay	eElementType	wElementAtk	dwHideLevel	fSpeed	dwShelter	bFlying	dwJumpIng	dwAirJump	bTaming	dwResisMagic	fResistElecricity	fResistFire	fResistWind	fResistWater	fResistEarth	dwCash	dwSourceMaterial	dwMaterialAmount	dwCohesion	dwHoldingTime	dwCorrectionValue	dwExpValue	nFxpValue	nBodyState	dwAddAbility	bKillable	dwVirtItem1	dwVirtType1	dwVirtItem2	dwVirtType2	dwVirtItem3	dwVirtType3	dwSndAtk1	dwSndAtk2	dwSndDie1	dwSndDie2	dwSndDmg1	dwSndDmg2	dwSndDmg3	dwSndIdle1	dwSndIdle2	szComment	dwAreaColor	szNpcMark	dwMadrigalGiftPoint
MI_PET_SPOKE28		        "Mega Shiny Charizard"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Charizard"	 =	=	31
MI_PET_SPOKE29		        "Shiny Charizard"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Charizard"	     =	=	31
MI_PET_SPOKE30		        "Alola Dugtrio"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Dugtrio"	         =	=	31
MI_PET_SPOKE31		        "Alola Shiny Dugtrio"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Shiny Dugtrio"	 =	=	31
MI_PET_SPOKE32		        "Shiny Dugtrio"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Dugtrio"	         =	=	31
MI_PET_SPOKE33		        "Mega Gardevoir"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Gardevoir"	     =	=	31
MI_PET_SPOKE34		        "Mega Shiny Gardevoir"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Gardevoir"	 =	=	31
MI_PET_SPOKE35		        "Shiny Gardevoir"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Gardevoir"	     =	=	31
MI_PET_SPOKE36		        "Mega Gengar"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Gengar"	         =	=	31
MI_PET_SPOKE38		        "Shiny Gengar"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Gengar"	         =	=	31
MI_PET_SPOKE39		        "Mega Gyarados"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Gyarados"	         =	=	31
MI_PET_SPOKE40		        "Mega Shiny Gyarados"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Gyarados"	 =	=	31
MI_PET_SPOKE41		        "Shiny Gyarados"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Gyarados"	     =	=	31
MI_PET_SPOKE42		        "Mega Heracross"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Heracross"	     =	=	31
MI_PET_SPOKE43		        "Mega Shiny Heracross"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Heracross"	 =	=	31
MI_PET_SPOKE44		        "Shiny Heracross"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Heracross"	     =	=	31
MI_PET_SPOKE45		        "Mega Latias"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Latias"	         =	=	31
MI_PET_SPOKE46		        "Mega Shiny Latias"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Latias"	     =	=	31
MI_PET_SPOKE47		        "Shiny Latias"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Latias"	         =	=	31
MI_PET_SPOKE48		        "Mega Latios"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Latios"	         =	=	31
MI_PET_SPOKE49		        "Mega Shiny Latios"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Latios"	     =	=	31
MI_PET_SPOKE50		        "Shiny Latios"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Latios"	         =	=	31
MI_PET_SPOKE51		        "Mega Lucario"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Lucario"	         =	=	31
MI_PET_SPOKE52		        "Mega Shiny Lucario"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Lucario"	 =	=	31
MI_PET_SPOKE53		        "Shiny Lucario"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Lucario"	         =	=	31
MI_PET_SPOKE54		        "Mega Mawile"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Mawile"	         =	=	31
MI_PET_SPOKE55		        "Mega Shiny Mawile"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Mawile"	     =	=	31
MI_PET_SPOKE56		        "Shiny Mawile"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Mawile"	         =	=	31
MI_PET_SPOKE57		        "Mega Medicham"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Medicham"	         =	=	31
MI_PET_SPOKE58		        "Mega Shiny Medicham"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Mega Shiny Medicham"	 =	=	31
MI_PET_SPOKE59		        "Shiny Medicham"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Medicham"	     =	=	31
MI_PET_SPOKE60		        "Shiny Moltres"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Moltres"	         =	=	31
MI_PET_SPOKE61		        "Alola Muk"	                AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Muk"	             =	=	31
MI_PET_SPOKE62		        "Alola Shiny Muk"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Shiny Muk"	     =	=	31
MI_PET_SPOKE63		        "Shiny Muk"	                AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Muk"	             =	=	31
MI_PET_SPOKE64		        "Alola Ninetales"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Ninetales"	     =	=	31
MI_PET_SPOKE65		        "Alola Shiny Ninetales"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Shiny Ninetales"	 =	=	31
MI_PET_SPOKE66		        "Shiny Ninetales"	        AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Shiny Ninetales"	     =	=	31
MI_PET_SPOKE67		        "Alola Persian"	            AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Persian"	         =	=	31
MI_PET_SPOKE68		        "Alola Shiny Persian"	    AII_PET	15	20	39	33	24	20	=	BELLI_PEACEFUL	=	1	=	=	RANK_LOW	0	=	1	=	1	1	=	=	=	=	=	=	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.1	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	"Alola Shiny Persian"	 =	=	31
